game_id,canonical_id,source_entry_index,Name,Vehicle Name,ShortVehicleName,XLASTID,VehicleManufacturer,VehicleModel,Vehicle Render Model,Driver Character,Vehicle Physics Model,Cockpit properties,Vehicle Properties,Vehicle Year,Shadow Width,Shadow Length,Shadow Offset Right,Shadow Offset Forward,Shadow Texture,Grid Grouping,Vehicle Class,Vehicle Group,Vehicle Shape,Engine Placement,Number of Exhausts,Exhaust Position 1,Exhaust Target Position 1,Exhaust Smoke Amount Multiplier,Number of Engine Heat,Engine Heat Position 1,Blown Engine Smoke Position,Vehicle Description,AI ONLY,Vehicle Initial Performance Index,Body Upgrades,Cockpit Upgrades,Tire Upgrades,Brake Upgrades,Tier,Price,Region,Country,Paint Shop Data,Min Front Wheel Diameter,Max Front Wheel Diameter,Min Rear Wheel Diameter,Max Rear Wheel Diameter,Max GUI Wheel Angle,PULC Package ID 360,PULC Package ID PS3,Client Vehicle Version,Vehicle Garage Rotation,Left Mirror Pos,Right Mirror Pos,AABBMin,AABBMax,User Overrides Base Helmet,User Overrides Base Outfit,Exhaust Backfire Mesh Cross-Section Scale,Exhaust Backfire Mesh Length Scale,Shadow Offset Up,Exhaust Position 2,Exhaust Target Position 2,PLAYER ONLY,DLC ID,PitSpeedLimit_HighKPH,Is Open Wheeler,LCD Mirror Pos,Scratch Texture,Safety Car Driver Name,Center Mirror Pos,Spawn In Pit,Exhaust Smoke Type,Vehicle Variant Oval,Vehicle Variant Short Oval,Vehicle Variant Speedway,Vehicle Variant Super Speedway,Blown Engine Smoke Scale,Exhaust Position 3,Exhaust Position 4,Exhaust Target Position 3,Exhaust Target Position 4,Livery DLC ID 1,Livery DLC Name 1,Livery DLC ID 2,Livery DLC Name 2,Vehicle Variant Short Track,Vehicle Physics Model Oval,Vehicle Physics Model Short Oval,Vehicle Physics Model Speedway,Vehicle Physics Model Super Speedway,Always Hide Helmet,Vehicle Physics Model Short Track,Exhaust Backfire Visual Effect Type,Manufacturer Liveries Category,CrewPropsCategory,IMSA Cockpit properties,Drafting Contrail Min Speed,Drafting Contrail Max Speed,Drafting Contrail Min Temperature,Drafting Contrail Max Temperature,Drafting Contrail Min Humidity,Drafting Contrail Disable When DRS Opened,Vehicle Variant High Downforce Track,Use Flat Shadow,F1DRSForbiddenLaps,Vertical Exhaust,Livery DLC ID 3,Livery DLC Name 3,Livery DLC ID 4,Livery DLC Name 4,Livery DLC ID 5,Livery DLC Name 5,Livery DLC ID 6,Livery DLC Name 6,Livery DLC ID 7,Livery DLC Name 7,Livery DLC ID 8,Livery DLC Name 8,Livery DLC ID 9,Livery DLC Name 9,Livery DLC ID 10,Livery DLC Name 10,Vehicle Name DLC Override DLC ID,Vehicle Name DLC Override,ShortVehicleName DLC Override,VehicleManufacturer DLC Override,has_headlights,headlights_source,downforce_variant,meta_class,discipline
Audi_R8_LMP_LD-421,Audi_R8_LMP_LD-421-p1,347,Audi_R8_LMP_LD,Audi R8 LMP1 - Low Downforce,Audi R8 LMP1,421,Audi,R8 LMP,Audi_R8_LMP_LD.vhf,Audi_R8_LMP,Audi_R8_LMP_LD,Audi_R8_LMP_Cockpit.bin,Audi_R8_LMP,2005,5.0,7.0,0,0,Audi_R8_LMP_ambsh.dds,7,LMP1_05_LD,LM,Prototype,Mid-Rear,2,0.320;0.309;2.312,0.320;0.349;2.612,0.4,1,0;0.600;0.615,0;0.600;0.615,,true,107,,,,,5,373000,EU,Germany,N/A,13,20,13,20,,,,1,0.0;3.141592653589;0.0,0.552;0.771;-0.622,-0.552;0.771;-0.622,-0.999;-0.0;-2.361,0.999;1.22;2.233,helmet_GT_Modern_STOCK_USER_OVERRIDE,outfit_GT_Modern_STOCK_USER_OVERRIDE,2.00,1.50,,-0.320;0.309;2.312,-0.320;0.349;2.612,false,,,,,,SafetyBMWM3Driver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,meta-class-default,low,P1,Endurance
Lola_B0540_LMP2_V8_LD-425,Lola_B0540_LMP2_V8_LD-425-p2,689,Lola_B0540_LMP2_V8_LD,Lola B05/40 V8 - Low Downforce,Lola B05/40 V8,425,Lola,B0540 LMP2,Lola_B0540_LMP2_V8_LD.vhf,Lola_B0540_LMP2_V8,Lola_B0540_LMP2_V8_LD,Lola_B0540_LMP2_V8_Cockpit.bin,Lola_B0540_LMP2_V8,2005,5.0,7.0,0,0,Lola_B0540_LMP2_V8_ambsh.dds,8,LMP2_05_LD,LM,Prototype,Mid-Rear,2,0.371;0.559;1.173,0.371;0.559;1.473,0.4,1,0;0.600;0.615,0;0.600;0.615,,true,107,,,,,5,373000,EU,Germany,N/A,13,20,13,20,,,,1,0.0;3.141592653589;0.0,0.866;0.782;-0.795,-0.866;0.782;-0.795,-1.5;-0.0;-4.0,1.5;1.5;4.0,helmet_GT_Modern_STOCK_USER_OVERRIDE,outfit_GT_Modern_STOCK_USER_OVERRIDE,2.00,1.50,,-0.371;0.559;1.173,-0.371;0.559;1.473,false,,,,,,SafetyBMWM3Driver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,meta-class-default,low,P2,Endurance
Aston_Martin_Vantage_GT4-3,Aston_Martin_Vantage_GT4-3-gt4,340,Aston_Martin_Vantage_GT4,Aston Martin Vantage GT4,Aston Martin Vantage GT4,3,Aston Martin Racing,Vantage GT4,Aston_Martin_Vantage_GT4.vhf,Aston_Martin_Vantage_GT4,Aston_Martin_Vantage_GT4,Aston_Martin_Vantage_GT4_Cockpit.bin,Aston_Martin_Vantage_GT4,2013,5.5,7.0,0,0,Aston_Martin_Vantage_GT4_ambsh.dds,12,GT4N,GT4,GT,Front,2,0.618;0.313;2.060,0.618;0.313;2.476,0.4,1,0;0.751;-1.024,0;0.751;-1.024,,false,390,,,,,5,307000,EU,England,N/A,18,18,18,18,15,,,1,0.0;3.141592653589;0.0,0.9144;0.9090;-0.1105,-0.9130;0.9092;-0.1093,-1.5;-0.0;-4.0,1.5;1.5;4.0,helmet_GT_Modern_USER_OVERRIDE,outfit_GT_Modern_USER_OVERRIDE,1.00,1.00,,-0.618;0.313;2.060,-0.618;0.313;2.476,,,,,,common_windscreen_scratches_01.dds,,0.0117;1.1001;0.1146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,meta-class-default,standard,GT4,GT
BMW_M8_GTE-143,BMW_M8_GTE-143-gte,370,BMW_M8_GTE,BMW M8 GTE,BMW M8,143,BMW,BMW M8 GTE,BMW_M8_GTE.vhf,BMW_M8_GTE,BMW_M8_GTE,BMW_M8_GTE_Cockpit.bin,BMW_M8_GTE,2019,5.0,7.0,0,0,BMW_M8_GTE_ambsh.dds,9,GTE,GTE,GT,Mid-Front,2,-0.928;0.148;0.341,-1.129;0.148;0.564,0.4,1,0;0.821;-1.573,0;0.821;-1.573,,false,107,,,,,5,373000,EU,Germany,N/A,,,,,,,,1,0.0;3.141592653589;0.0,0.989;0.908;-0.314,-0.989;0.908;-0.314,-1.5;-0.0;-3.8,1.55;1.55;4.0,helmet_GT_Modern_USER_OVERRIDE,outfit_GT_Modern_USER_OVERRIDE,2.25,2.75,,-0.942;0.148;0.487,-1.142;0.148;0.710,false,racinusapt1pack,,,-0.005;0.867;-0.340,,,,,,BMW_M8_GTE_LD,BMW_M8_GTE_LD,BMW_M8_GTE_LD,BMW_M8_GTE_LD,,,,,,,,,,BMW_M8_GTE_LD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,meta-class-default,standard,GTE,Endurance
Formula_Ultimate_2024_LD-346,Formula_Ultimate_2024_LD-346-formulaultimategen2,593,Formula_Ultimate_2024_LD,Formula Ultimate Hybrid Gen3 - Low Downforce,F-Hybrid Gen3,346,Reiza,Formula Reiza,Formula_Ultimate_2024_LD.vhf,Formula_Ultimate_2024,Formula_Ultimate_2024_LD,Formula_Ultimate_2024_Cockpit.bin,Formula_Ultimate_2024,2024,5.00,7.00,0,0,Formula_Ultimate_2024_ambsh.dds,1,F-Ultimate_Gen2_LD,Openwheel,OpenWheel,Mid-Rear,1,0.0;0.541;2.292,0.0;0.541;2.592,0.1,1,0;0.666;0.920,0;0.666;0.920,,true,129,,,,,5,120000,SA,Brazil,N/A,13,17,13,17,20.0,,,1,0.0;3.141592653589;0.0,0.583;0.747;-0.623,-0.583;0.747;-0.623,-1.0;0.0;-3.13,1.0;1.188;2.487,FORMULA_MODERN_USER_OVERRIDE,outfit_FORMULA_MODERN_USER_OVERRIDE,,,,,,,,100.0,true,,,SafetyAMGDriver,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,low,Formula Ultimate Gen2,Open Wheel
Porsche_935_Group5-286,Porsche_935_Group5-286-groupc,797,Porsche_935_Group5,Porsche 935 Group5,Porsche 935,286,Porsche,M1 Procar,Porsche_935_Group5.vhf,Porsche_935_Group5,Porsche_935_Group5,Porsche_935_Group5_Cockpit.bin,Porsche_935_Group5,1977,5.0,7.0,0,0,Porsche_935_Group5_ambsh.dds,9,Group 5,GT,GT,Mid,2,0.032;0.228;2.105,0.032;0.028;2.314,0.4,1,0;0.728;1.730,0;0.728;1.730,,false,107,,,,,5,373000,EU,Germany,N/A,13,20,13,20,,,,1,0.0;3.141592653589;0.0,0.768;0.890;-0.340,-0.768;0.890;-0.340,-1.5;-0.0;-4.0,1.5;1.5;4.0,helmet_GTC_USER_OVERRIDE,outfit_DRIVER_GTC_USER_OVERRIDE,2.125,2.5,,-0.032;0.228;2.105,-0.032;0.028;2.314,false,,100.0,,,,,-0.004;1.116;-0.173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,meta-class-default,standard,Group C,Endurance
Chevrolet_Corvette_C8R_LD-331,Chevrolet_Corvette_C8R_LD-331-gte,483,Chevrolet_Corvette_C8R_LD,Chevrolet Corvette C8.R - Low Downforce,Chevy Corvette C8.R,331,Chevrolet,Corvette C8.R,Chevrolet_Corvette_C8R.vhf,Chevrolet_Corvette_C8R,Chevrolet_Corvette_C8R_LD,Chevrolet_Corvette_C8R_Cockpit.bin,Chevrolet_Corvette_C8R,2020,5.0,7.0,0,0,Chevrolet_Corvette_C8R_ambsh.dds,9,GTE_LD,GTE,GT,Mid-Rear,2,0.320;0.302;2.262,0.362;0.405;2.562,0.1,1,0;0.959;1.162,0;0.959;1.162,,true,107,,,,,5,373000,EU,USA,N/A,13,20,13,20,,,,1,0.0;3.141592653589;0.0,0.994;0.819;-0.519,-0.994;0.819;-0.519,-1.5;-0.0;-3.85,1.5;1.5;4.0,helmet_GT_Modern_USER_OVERRIDE,outfit_GT_Modern_USER_OVERRIDE,2.00,1.50,,-0.320;0.302;2.262,-0.362;0.405;2.562,false,racinusapt1pack,,,0.068;0.762;-0.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,meta-class-default,low,GTE,Endurance
Courage_C60_LD-423,Courage_C60_LD-423-p1,490,Courage_C60_LD,Courage C60 Hybrid - Low Downforce,Courage C60,423,Courage,Courage C60,Courage_C60.vhf,Courage_C60,Courage_C60_LD,Courage_C60_Cockpit.bin,Courage_C60,2005,5.0,7.0,0,0,Courage_C60_ambsh.dds,7,LMP1_05_LD,LM,Prototype,Mid-Rear,2,0.454;0.336;2.153,0.454;0.356;2.453,0.4,1,0;0.611;0.485,0;0.611;0.485,,true,107,,,,,5,373000,EU,Germany,N/A,13,20,13,20,,,,1,0.0;3.141592653589;0.0,0.511;0.778;-0.751,-0.511;0.778;-0.751,-0.999;-0.0;-2.361,0.999;1.22;2.233,helmet_GT_Modern_STOCK_USER_OVERRIDE,outfit_GT_Modern_STOCK_USER_OVERRIDE,2.00,1.50,,-0.454;0.336;2.153,-0.454;0.356;2.453,false,,,,,,SafetyBMWM3Driver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,meta-class-default,low,P1,Endurance
Formula_Ultimate_2024_HD-470,Formula_Ultimate_2024_HD-470-formulaultimategen2,592,Formula_Ultimate_2024_HD,Formula Ultimate Hybrid Gen3 - High Downforce,F-Hybrid Gen3,470,Reiza,Formula Reiza,Formula_Ultimate_2024_HD.vhf,Formula_Ultimate_2024,Formula_Ultimate_2024_HD,Formula_Ultimate_2024_Cockpit.bin,Formula_Ultimate_2024,2024,5.00,7.00,0,0,Formula_Ultimate_2024_ambsh.dds,1,F-Ultimate_Gen2_HD,Openwheel,OpenWheel,Mid-Rear,1,0.0;0.541;2.292,0.0;0.541;2.592,0.1,1,0;0.666;0.920,0;0.666;0.920,,true,129,,,,,5,120000,SA,Brazil,N/A,13,17,13,17,20.0,,,1,0.0;3.141592653589;0.0,0.583;0.747;-0.623,-0.583;0.747;-0.623,-1.0;0.0;-3.13,1.0;1.188;2.487,FORMULA_MODERN_USER_OVERRIDE,outfit_FORMULA_MODERN_USER_OVERRIDE,,,,,,,,100.0,true,,,SafetyAMGDriver,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,Formula Ultimate Gen2,Open Wheel
BMW_M4_GT3_LD-334,BMW_M4_GT3_LD-334-gt3,366,BMW_M4_GT3_LD,BMW M4 GT3 - Low Downforce,BMW M4 GT3,334,BMW,M4 GT3,BMW_M4_GT3.vhf,BMW_M4_GT3,BMW_M4_GT3_LD,BMW_M4_GT3_Cockpit.bin,BMW_M4_GT3,2023,5.0,7.0,0,0,BMW_M4_GT3_ambsh.dds,10,GT3_Gen2_LD,GT3,GT,Mid-Front,2,-0.940;0.183;-0.937,-1.203;0.175;-0.676,0.4,1,0;0.821;-1.573,0;0.821;-1.573,,true,107,,,,,5,373000,EU,Germany,N/A,13,20,13,20,,,,1,0.0;3.141592653589;0.0,0.946;0.930;-0.439,-0.946;0.930;-0.439,-1.044;-0.002;-2.509,1.044;1.38;2.509,helmet_GT_Modern_STOCK_USER_OVERRIDE,outfit_GT_Modern_STOCK_USER_OVERRIDE,2.25,2.75,,,,false,,,,-0.242;1.061;-0.096,,SafetyChevyDriverIMSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,meta-class-default,low,GT3,GT
Fusca_HotCars_M1-42,Fusca_HotCars_M1-42-gtclassics,642,Fusca_HotCars_M1,Fusca 1 Hot Cars,Fusca M1,42,Reiza,Fusca HC1,Fusca_HotCars_M1.vhf,Fusca_HotCars_M1,Fusca_HotCars_M1,Fusca_HotCars_M1_Cockpit.bin,Fusca_HotCars_M1,1981,5.0,7.0,0,0,Fusca_HotCars_M1_ambsh.dds,28,Hot Cars,GT,GT,Rear,2,0.252;0.222;2.044,0.252;0.230;2.300,0.6,1,0;0.721;1.664,0;0.721;1.664,,false,107,,,,,5,1,SA,Brazil,N/A,13,13,13,13,,,,1,0.0;3.141592653589;0.0,0.740;0.887;-0.505,-0.740;0.887;-0.505,-1.5;-0.0;-4.0,1.5;1.5;4.0,DRIVER_80_USER_OVERRIDE,outfit_DRIVER_80_USER_OVERRIDE,2.125,2.5,,-0.252;0.222;2.044,-0.252;0.230;2.300,,,100.0,,,,SafetyPumaGTB,-0.015;1.150;-0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,meta-class-default,standard,GT Classics,Vintage
Fusca_HotCars_M2-43,Fusca_HotCars_M2-43-gtclassics,643,Fusca_HotCars_M2,Fusca 2 Hot Cars,Fusca M2,43,Reiza,Fusca HC2,Fusca_HotCars_M2.vhf,Fusca_HotCars_M2,Fusca_HotCars_M2,Fusca_HotCars_M2_Cockpit.bin,Fusca_HotCars_M2,1981,5.0,7.0,0,0,Fusca_HotCars_M2_ambsh.dds,28,Hot Cars,GT,GT,Rear,2,0.252;0.222;2.044,0.252;0.230;2.300,0.6,1,0;0.721;1.664,0;0.721;1.664,,false,107,,,,,5,1,SA,Brazil,N/A,13,13,13,13,,,,1,0.0;3.141592653589;0.0,0.740;0.887;-0.505,-0.740;0.887;-0.505,-1.5;-0.0;-4.0,1.5;1.5;4.0,DRIVER_80_USER_OVERRIDE,outfit_DRIVER_80_USER_OVERRIDE,2.125,2.5,,-0.252;0.222;2.044,-0.252;0.230;2.300,,,100.0,,,,SafetyPumaGTB,-0.015;1.150;-0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,meta-class-default,standard,GT Classics,Vintage
Lamborghini_Murcielago_R_GT_LD-416,Lamborghini_Murcielago_R_GT_LD-416-gt1,672,Lamborghini_Murcielago_R_GT_LD,Lamborghini Murcielago R-GT - Low Downforce,Lambo Murcielago R-GT,416,Lamborghini,Murcielago R-GT,Lamborghini_Murcielago_R_GT.vhf,Lamborghini_Murcielago_R_GT,Lamborghini_Murcielago_R_GT_LD,Lamborghini_Murcielago_R_GT_Cockpit.bin,Lamborghini_Murcielago_R_GT,2005,5.0,7.0,0,0,Lamborghini_Murcielago_R_GT_ambsh.dds,9,GT1_05_LD,GT1,GT,Mid-Rear,2,0.064;0.388;2.216,0.064;0.510;2.516,0.3,1,0;0.616;0.774,0;0.616;0.774,,true,395,,,,,5,1200000,EU,Italy,,13,20,13,20,,,,1,0.0;3.141592653589;0.0,0.943;0.800;-0.844,-0.943;0.800;-0.844,-1.5;-0.0;-4.0,1.5;1.6;4.0,helmet_GT_Modern_STOCK_USER_OVERRIDE,outfit_GT_Modern_STOCK_USER_OVERRIDE,2.2,2.0,,-0.064;0.388;2.216,-0.064;0.510;2.516,,,,,,,SafetyBMWM3Driver,0.000;0.957;-0.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,meta-class-default,low,GT1,Endurance
Stock_USA_G3_LM-384,Stock_USA_G3_LM-384-groupa,861,Stock_USA_G3_LM,Stock USA Gen3 LM,Stock USA Gen3 LM,384,Reiza,Stock USA G3_LM,Stock_USA_G3_LM.vhf,Stock_USA_G3_LM,Stock_USA_G3_LM,Stock_USA_G3_LM_Cockpit.bin,Stock_USA_G3_LM,2024,5.0,7.0,0,0,Stock_USA_G3_LM_ambsh.dds,9,Stock_USA_Gen3_LM,GT,GT,Mid-Front,2,0.937;0.162;-0.361,1.236;0.162;-0.326,1.0,1,0;0.737;-1.470,0;0.737;-1.470,,false,129,,,,,5,120000,SA,USA,N/A,18,19,18,19,20.0,,,1,0.0;3.141592653589;0.0,0.965;0.927;-0.570,-0.965;0.927;-0.570,-1.5;-0.0;-3.9,1.5;1.5;4.0,helmet_GT_Modern_STOCK_USER_OVERRIDE,outfit_GT_Modern_STOCK_USER_OVERRIDE,2.00,1.50,,-0.937;0.162;-0.361,-1.236;0.162;-0.326,,racinusafullpack,,,,,,0.133;0.904;-0.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,meta-class-default,standard,Group A,Touring
Aston_Martin_Vantage_GT4_Evo-399,Aston_Martin_Vantage_GT4_Evo-399-gt4,341,Aston_Martin_Vantage_GT4_Evo,Aston Martin Vantage GT4 Evo,AMR Vantage GT4 Evo,399,Aston Martin Racing,Aston Martin GT4,Aston_Martin_Vantage_GT4_Evo.vhf,Aston_Martin_Vantage_GT4_Evo,Aston_Martin_Vantage_GT4_Evo,Aston_Martin_Vantage_GT4_Evo_Cockpit.bin,Aston_Martin_Vantage_GT4_Evo,2024,5.0,7.0,0,0,Aston_Martin_Vantage_GT4_Evo_ambsh.dds,12,GT4,GT4,GT,Mid-Front,4,0.684;0.366;1.982,0.684;0.366;2.332,0.4,1,0;0.694;-1.24,0;0.694;-1.24,,false,107,,,,,5,373000,EU,UK,N/A,,,,,,,,1,0.0;3.141592653589;0.0,0.970;0.968;-0.142,-0.970;0.968;-0.142,-1.5;-0.0;-4.0,1.5;1.5;4.0,helmet_GT_Modern_USER_OVERRIDE,outfit_GT_Modern_USER_OVERRIDE,1.2,1.4,,-0.684;0.366;1.982,-0.684;0.366;2.332,false,endurancept3pack,,,0.115;0.848;-0.239,,,-0.005;1.090;0.151,,,,,,,,0.562;0.366;2.022,-0.562;0.366;2.022,0.562;0.366;2.372,-0.562;0.366;2.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,meta-class-default,standard,GT4,GT
Lamborghini_Miura_SV-369,Lamborghini_Miura_SV-369-gtclassics,670,Lamborghini_Miura_SV,Lamborghini Miura SV,Lamborghini Miura SV,369,Lamborghini,Miura SV,Lamborghini_Miura_SV.vhf,Lamborghini_Miura_SV,Lamborghini_Miura_SV,Lamborghini_Miura_SV_Cockpit.bin,Lamborghini_Miura_SV,1971,5.0,7.0,0,0,Lamborghini_Miura_SV_ambsh.dds,42,TC60S,GT,GT,Mid-Rear,2,0.439;0.239;1.955,0.439;0.268;2.255,0.6,1,0;0.859;0.612,0;0.859;0.612,,false,107,,,,,5,1,EU,Italy,N/A,13,20,13,20,,,,1,0.0;3.141592653589;0.0,0.811;1.000;-0.486,-0.811;1.000;-0.486,-1.5;-0.0;-4.0,1.5;1.5;4.0,helmet_GTC_USER_OVERRIDE,outfit_DRIVER_GTC_USER_OVERRIDE,2.125,2.5,,-0.439;0.239;1.955,-0.439;0.268;2.255,false,lamborghinidreampackpt2,,,,,SafetyBMW2002Driver,0.0;0.979;-0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,meta-class-default,standard,GT Classics,Vintage
Porsche_Cayman_GT4CS-92,Porsche_Cayman_GT4CS-92-gt4,810,Porsche_Cayman_GT4CS,Porsche Cayman GT4 Clubsport MR,Porsche Cayman,92,Porsche,Cayman GT4 Clubsport MR,Porsche_Cayman_GT4CS.vhf,Porsche_Cayman_GT4CS,Porsche_Cayman_GT4CS,Porsche_Cayman_GT4CS_Cockpit.bin,Porsche_Cayman_GT4CS,2016,5.0,7.0,0,0,Porsche_Cayman_GT4CS_ambsh.dds,12,GT4,GT4,GT,Mid-Rear,2,0.050;0.221;2.098,0.050;0.230;2.192,0.4,1,0;0.22;2.0,0;0.22;2.0,,false,122,,,,,5,129000,EU,Germany,N/A,18,21,18,21,25,,,1,0.0;3.141592653589;0.0,0.9019;0.8842;-0.2855,-0.9019;0.8842;-0.2855,-1.5;-0.0;-3.9,1.5;1.6;4.0,helmet_GT_Modern_USER_OVERRIDE,outfit_GT_Modern_USER_OVERRIDE,1.5,1.5,,-0.050;0.221;2.098,-0.050;0.230;2.192,false,,,,,common_windscreen_scratches_01.dds,,0.0000;1.0770;-0.2831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,meta-class-default,standard,GT4,GT
Lamborghini_Diablo_SVR-381,Lamborghini_Diablo_SVR-381-gtclassics,664,Lamborghini_Diablo_SVR,Lamborghini Diablo SV-R,Lamborghini Diablo SV-R,381,Lamborghini,Diablo SVR,Lamborghini_Diablo_SVR.vhf,Lamborghini_Diablo_SVR,Lamborghini_Diablo_SVR,Lamborghini_Diablo_SVR_Cockpit.bin,Lamborghini_Diablo_SVR,1996,5.0,7.0,0,0,Lamborghini_Diablo_SVR_ambsh.dds,12,ST96,GT,GT,Mid-Rear,2,-0.084;0.519;2.094,-0.084;0.560;2.394,0.3,1,0;1.44;0.74,0;1.44;0.74,,false,395,,,,,5,1200000,EU,Italy,,13,20,13,20,,,,1,0.0;3.141592653589;0.0,1.065;0.743;-0.831,-1.065;0.743;-0.831,-1.5;-0.0;-4.0,1.5;1.6;4.0,helmet_GT_Modern_STOCK_USER_OVERRIDE,outfit_GT_Modern_STOCK_USER_OVERRIDE,2.2,2.0,,0.084;0.519;2.094,0.084;0.560;2.394,,lamborghinidreampackpt2,,,,,SafetyBMWM3Driver,0.000;0.957;-0.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,meta-class-default,standard,GT Classics,Vintage
Mercedes_AMG_GT4-146,Mercedes_AMG_GT4-146-gt4,745,Mercedes_AMG_GT4,Mercedes-AMG GT4,Mercedes-AMG GT4,146,Mercedes-AMG,GT4,Mercedes_AMG_GT4.vhf,Mercedes_AMG_GT4,Mercedes_AMG_GT4,Mercedes_AMG_GT4_Cockpit.bin,Mercedes_AMG_GT4,2015,5.0,7.0,0,0,Mercedes_AMG_GT4_ambsh.dds,12,GT4,GT4,GT,Mid-Front,2,0.525;0.308;2.112,0.525;0.308;2.412,0.01,1,0;0.5;-1.06,0;0.77;-1.06,,false,220,,,,,5,183000,EU,Germany,N/A,13,20,13,20,25.0,,,1,0.0;3.141592653589;0.0,0.946;0.927;0.124,-0.946;0.927;0.124,-1.5;-0.0;-4.0,1.5;1.5;4.0,helmet_GT_Modern_STOCK_USER_OVERRIDE,outfit_GT_Modern_STOCK_USER_OVERRIDE,2.25,2.75,,-0.525;0.308;2.112,-0.525;0.308;2.412,,,,,,common_windscreen_scratches_05.dds,,0.0000;1.062;0.082,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,meta-class-default,standard,GT4,GT
Chevrolet_Corvette_C5R_LD-414,Chevrolet_Corvette_C5R_LD-414-gt1,478,Chevrolet_Corvette_C5R_LD,Chevrolet Corvette C5-R - Low Downforce,Chevy Corvette C5-R,414,Chevrolet,Corvette C5.R,Chevrolet_Corvette_C5R_LD.vhf,Chevrolet_Corvette_C5R,Chevrolet_Corvette_C5R_LD,Chevrolet_Corvette_C5R_Cockpit.bin,Chevrolet_Corvette_C5R,2005,5.0,7.0,0,0,Chevrolet_Corvette_C5R_ambsh.dds,9,GT1_05_LD,GT1,GT,Mid-Front,2,0.919;0.156;0.053,1.220;0.170;0.134,0.1,1,0;0.706;-1.179,0;0.706;-1.179,,true,107,,,,,5,373000,EU,USA,N/A,13,20,13,20,,,,1,0.0;3.141592653589;0.0,0.9698;0.8319;0.0457,-0.9698;0.8319;0.0457,-1.5;-0.0;-4.0,1.5;1.5;4.0,helmet_GT_Modern_STOCK_USER_OVERRIDE,outfit_GT_Modern_STOCK_USER_OVERRIDE,2.00,1.50,,-0.919;0.156;0.053,-1.220;0.170;0.134,false,,,,,,SafetyBMWM3Driver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,meta-class-default,low,GT1,Endurance
BMW_318i_TC-439,BMW_318i_TC-439-groupa,356,BMW_318i_TC,BMW 318i TC,BMW 318i TC,439,BMW,BMW 318i TC,BMW_318i_TC.vhf,BMW_318i_TC,BMW_318i_TC,BMW_318i_TC_Cockpit.bin,BMW_318i_TC,2005,5.0,7.0,0,0,BMW_318i_TC_ambsh.dds,13,Group A,Touring,Touring,Front,1,0.536;0.246;2.146,0.536;0.256;2.446,0.6,1,0;0.755;-1.465,0;0.755;-1.465,,false,107,,,,,5,373000,EU,Germany,N/A,13,20,13,20,,,,1,0.0;3.141592653589;0.0,0.879;0.911;-0.527,-0.879;0.911;-0.527,-1.5;-0.0;-4.525,1.5;1.6;4.0,helmet_GT_Modern_STOCK_USER_OVERRIDE,outfit_GT_Modern_STOCK_USER_OVERRIDE,1.5,1.5,,,,false,,100.0,,,,,-0.038;1.167;-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,meta-class-default,standard,Group A,Touring
