game_id,source_entry_index,Name,TrackName,ShortTrackName,XLASTID,ScenegraphFile,Year,Length,Location,Country,TrackGradeFilter,Track Type,GroundCoverFolder,InstTexturePakFilename,Allowed Weather,Allowed TimeOfDay,TimeOfDay Group,PreRace Allowed (true/false),Environment File,Environment Time,Dusk Race,Dusk File,Dusk Time,Event Types,Setup group,Sun Angle(DEG),Track Surface,Track Group,Track Description,LeaderboardID,Max AI participants,Class,DirtSkidmarksOverride,DrySkidmarksOverride,GrassSkidmarksOverride,GravelSkidmarksOverride,SandSkidmarksOverride,GravelParticlesOverride,GrassParticlesOverride,LeafParticlesOverride,Uses Reflection Flag,Track_Location,Track_Variation,AIW Override,Rolling Start Allowed,ZoneName,AI drift score min,AI drift score max,Client Track Version,Order Override,Track_Longitude,Track_Latitude,Track_Altitude,Track_TimeZone,Number Of Turns,Track_Rotation_Offset,Race_Date_Year,Race_Date_Month,Race_Date_Day,Track_Climate,StaticEnvMapLocation,StaticConvolveEnvMapLocation,PreRace Script name,PreRace Script length,PostRace Script name,Track Properties File,Crowd Pak Filename,Weather Weights,PitSpeedLimit_HighKPH,Rolling Start,TrackCentre,Downforce,AI Exclude Filter,AI Grip,Post race position,Post race orientation,Post race steering,Time Attack duration short,Time Attack duration medium,Time Attack duration long,CloudHorizonOffset,AutograssMaterial,AutograssDensities,AutograssHeights,ScalarAIBlueFlagDistanceMoveLane,ScalarBlueFlagMinDistBack,ScalarAILappedCarDistanceAhead,ScalarAISlowCarDistanceAhead,ScalarAISteerScalarCornerCut,ScalarAIPassComplexityCutoffMaxAggression,ScalarAIPassComplexityCutoffMinAggression,ScalarAITTCStraightOvertakeDist,ScalarAITTCStraightOvertakeTime,AIOvertakeInsideEnabled,AIDirtyAirBehaviourEnabled,ScalarAIMaxDraftHuntingDist,ScalarAIBlueFlagSpeedReductions,ScalarAIColdTyreDists,PresetFilter,MaxPuddleDepthDriven,MaxPuddleDepthRoad,MaxPuddleDepthOffroad,AIWidthScalarToReduceCorridors,AIWidthScalarToReduceCorridorsFullThrottle,AIDisableCorridorsReductionAgainstLapped,AIDisableCorridorsReductionAgainstHuman,AIScalarForFuelLaptimeLoss,AI Extra Wall Buffer,DirtParticlesOverride,DLC ID,Is Clockwise,GripBase,GripRange,Oval Type,AIPitStopEstimationTimeScalar,FogMaxDistanceScalar,trackgradefilter,CutTrackFraction,AI Pit Exit Speed Scalar,RollingStartPoleSide,IMSA,Long Overlapping Pitline,Drs Zone 1 Detection Number,Drs Zone 2 Detection Number,Drs Zone 3 Detection Number,ForceSessionMeshesVisible,display_name,display_configuration,display_category,downforce_variant
Bannochbrae1-5,55,Bannochbrae1,Bannochbrae_Road_Circuit,Bannochbrae,5,Bannochbrae1.sgx,2017,7282,Scotland,UK,,Circuit,Bannochbrae,Bannochbrae,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",Day,Bannochbrae1,true,Bannochbrae3.wdf,day,false,,,!RallyCross,Circuit,0,Tarmac,Bannochbrae,,58,19,"Race,Street",,,,,,,,,true,Bannochbrae,Road_Circuit,,true,Bannochbrae,100,200,2,1,-4.26561,55.44626,45.000,0,25,0.0,2017,4,3,Scotland,16.868; -38.006; 1.928; 1.0,16.868; -38.006; 1.928; 1.0,camera_pre_race.script,5,default_post_race.script,TrackProperties,bannochbrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bannochbrae,Road Circuit,Bannochbrae,standard
Indianapolis_Oval-44,147,Indianapolis_Oval,Indianapolis_Motor_Speedway,Indianapolis_Oval,44,Indianapolis_Oval.sgx,2017,4023,USA,US,,Oval,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",Day,Indianapolis,true,Indianapolis_Oval.wdf,day,false,,,!RallyCross,Oval,0.0,Tarmac,Indianapolis,,58,31,"Race,Street",,,,,,,,,false,Indianapolis,Oval,,true,HPOval,100,200,1,1,-86.235301,39.795354,-94.974,-5,4,0.0,2017,5,24,North_USA,247.835022; 224.051971; -575.899231; 1.0,247.835022; 224.051971; -575.899231; 1.0,camera_pre_race.script,5,default_post_race.script,TrackProperties,indianapolis,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,true,362646.000; 0.000; 185787.000,Low,DOWNFORCE:High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indianapolis,Oval,Indianapolis,low
Pocono_RC4-222,232,Pocono_RC4,Pocono_RC4,Pocono_RC4,222,Pocono_RC4.sgx,2024,2204,USA,US,Grade2,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Pocono,true,Pocono.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Pocono,SoutheastOption1-1.37Mile,01,31,"Race,Street",,,,,,,,,true,Pocono,Pocono_RC4,,True,,100,200,1,1,-75.509011, 41.0553109,560.0,-4,16,0.0,2024,7,14,north_usa,-21.352; 11.473; -72.185; 1.0,-21.352; 11.473; -72.185; 1.0,,,default_post_race.script,TrackProperties,,"20,20,20,10,4,2,2,1,1,0.0,0.0,0.0,0.0,0.5,0.0",60.0,False,0.0; 0.0; 0.0; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,10,20,0.000,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,Grade2,0.03,0.04,0.20,0.25,0.125,true,true,1.0,1.50,,racinusafullpack,false,1.002,0.01,0,,1.47,,1.00,0.99,0,,false,,,,,Pocono,Road Course 4,Pocono,standard
Hockenheim_STT-231,133,Hockenheim_STT,Hockenheim_STT,Hockenheim_STT,231,Hockenheim_STT.sgx,2020,2638,Germany,DE,Grade3,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Hockenheim,true,Hockenheim.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Hockenheim,,01,19,"Race,Street",,,,,,,,,true,Hockenheim,Hockenheim_STT,,True,,100,200,1,6,8.57033,49.32942,102.000,+1,11,0,2020,8,31,europe,526.734; 0.122; -262.475; 1.0,346.058; 1.680; 12.623; 1.0,,,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,False,591.179; 0.0; 182.774; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,0.000,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,false,-1,1.0,1.0,1.0,"Grade3,STT",0.03,0.04,0.20,0.28,0.10,true,true,1.0,0.90,,adrenalinept2pack,true,0.950,0.0625,,,,,1.00,0.995,0,,,,,,,Hockenheim,Time Trial,Hockenheim,standard
Pocono_RC2-218,230,Pocono_RC2,Pocono_RC2,Pocono_RC2,218,Pocono_RC2.sgx,2024,3637,USA,US,Grade2,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Pocono,true,Pocono.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Pocono,NorthSouthOption2-2.26Mile,01,31,"Race,Street",,,,,,,,,true,Pocono,Pocono_RC2,,True,,100,200,1,1,-75.509011, 41.0553109,560.0,-4,10,0.0,2024,7,14,north_usa,-21.352; 11.473; -72.185; 1.0,-21.352; 11.473; -72.185; 1.0,,,default_post_race.script,TrackProperties,,"20,20,20,10,4,2,2,1,1,0.0,0.0,0.0,0.0,0.5,0.0",60.0,False,0.0; 0.0; 0.0; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,10,20,0.000,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,Grade2,0.03,0.04,0.20,0.25,0.125,true,true,1.0,1.50,,racinusafullpack,false,1.002,0.01,0,,1.47,,1.00,0.99,0,,false,,,,,Pocono,Road Course 2,Pocono,standard
Buenos_Aires_Circuito_15-999,71,Buenos_Aires_Circuito_15,Buenos_Aires_Circuito_15,Buenos_Aires_Circuito_15,999,buenos_aires_15.sgx,2020,5948,Argentina,AR,Grade2,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Buenos_Aries,true,Buenos_Aires.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Buenos_Aires,,01,31,"Race,Street",,,,,,,,,true,Buenos_Aires,Buenos_Aires_Circuito_15,,True,,100,200,1,7,-58.45968128814127,-34.69529620871068,10,-3,15,0,2020,2,20,south_america,-257.433; -10.095; -423.674; 1.0,-257.433; -10.095; -423.674; 1.0,,,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,False,204.6755; 0.000; 179.7557; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,10,20,0.000,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,"Grade2,FormulaRetro",0.03,0.04,0.20,0.24,0.12,false,true,1.2,0.50,,,False,0.950,0.0625,,,,,0.94,0.995,0,,,,,,,Buenos Aires,Circuito 15,Buenos Aires,standard
Buenos_Aires_Circuito_6T-170,73,Buenos_Aires_Circuito_6T,Buenos_Aires_Circuito_6T,Buenos_Aires_Circuito_6T,170,buenos_aires_6T.sgx,2020,4259,Argentina,AR,Grade2,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Buenos_Aries,true,Buenos_Aires.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Buenos_Aires,,01,31,"Race,Street",,,,,,,,,true,Buenos_Aires,Buenos_Aires_Circuito_6T,,True,,100,200,1,2,-58.45968128814127,-34.69529620871068,10,-3,17,0,2020,2,20,south_america,-257.433; -10.095; -423.674; 1.0,-257.433; -10.095; -423.674; 1.0,,,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,False,204.6755; 0.000; 179.7557; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,10,20,0.000,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,Grade2,0.03,0.04,0.20,0.24,0.12,false,true,1.0,0.50,,,False,0.950,0.0625,7,,,,0.92,0.995,0,,,,,,,Buenos Aires,Circuito 6 T,Buenos Aires,standard
Cleveland_GP-152,89,Cleveland_GP,Cleveland_GP,Cleveland_GP,152,Cleveland_GP.sgx,2003,3389,USA,US,Temp,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Cleveland,true,Cleveland_GP.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Cleveland,,01,31,"Race,Street",,,,,,,,,true,Cleveland,Cleveland_GP,,True,,100,200,1,1,-81.68252,41.52065,199,-4,10,0,2020,6,5,north_usa,-247.995; 4.417; -346.207; 1.0,-247.995; 4.417; -346.207; 1.0,,,default_post_race.script,TrackProperties,,"10,16,16,16,12,8,3,2,1,1,0.5,0.5,0.5,0.5,0.0",60.0,False,-247.995; 4.417; -346.207; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,0.000,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,false,-1,1.0,1.0,1.0,"Temp,F_USA,F_USA_Historic,SUSAG1,SUSAG2,SUSAG3,ALMS2005",0.03,0.04,0.20,0.24,0.12,false,true,0.9,0.30,,racinusapt2pack,true,0.9475,0.0625,,0.9,,,0.80,0.995,1,,,,,,,Cleveland,GP,Cleveland,standard
Imola_GP_1972-41,141,Imola_GP_1972,Imola_GP_1972,Imola_GP_1972,41,Imola_72.sgx,1972,5018,Italy,IT,Historic,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Imola_GP_1972,true,Imola_GP-1972.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Imola,,01,39,"Race,Street",,,,,,,,,true,ImolaAMS2,Imola_GP_1972,,True,,100,200,1,4,11.714351,44.344074,47.188,+2,14,0,1972,5,1,europe,-521.378; -5.432; -674.173; 1.0,-521.378; -5.432; -674.173; 1.0,,,,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,False,-12.108; -7.63; -251.185; 1.0,,,0.96,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,0.000,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,"70sG1_Historic,FormulaVintage,FormulaRetro,GTClassics,Procar,VTC,FormulaJNR,FormulaJNR_Demo",0.03,0.04,0.20,0.24,0.12,false,true,1.0,0.75,,,false,,,,0.9,,,0.90,0.995,0,,,,,,,Imola,GP 1972,Imola,standard
Pocono_RC5-223,233,Pocono_RC5,Pocono_RC5,Pocono_RC5,223,Pocono_RC5.sgx,2024,2204,USA,US,Grade2,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Pocono,true,Pocono.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Pocono,EastOption1-1.37Mile,01,31,"Race,Street",,,,,,,,,true,Pocono,Pocono_RC5,,True,,100,200,1,1,-75.509011, 41.0553109,560.0,-4,13,0.0,2024,7,14,north_usa,-21.352; 11.473; -72.185; 1.0,-21.352; 11.473; -72.185; 1.0,,,default_post_race.script,TrackProperties,,"20,20,20,10,4,2,2,1,1,0.0,0.0,0.0,0.0,0.5,0.0",60.0,False,0.0; 0.0; 0.0; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,10,20,0.000,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,Grade2,0.03,0.04,0.20,0.25,0.125,true,true,1.0,1.50,,racinusafullpack,false,1.002,0.01,0,,1.47,,1.00,0.99,0,,false,,,,,Pocono,Road Course 5,Pocono,standard
VeloCittaTD_TSICup-151,292,VeloCittaTD_TSICup,VeloCittaTD_TSICup,VeloCittaTD_TSICup,151,VeloCittaTD_Demo.sgx,2020,3369,Brazil,BR,Grade3,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,VeloCitta,true,VeloCitta.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,VeloCitta,,01,33,"Race,Street",,,,,,,,,true,VeloCitta,VeloCittaTD_TSICup,,True,VeloCitta,100,200,1,5,-46.851046,-22.271922,750.000,-3,16,0,2020,6,28,south_america,-107.806; -10.308; -8.101; 1.0,-107.806; -10.308; -8.101; 1.0,,,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,,-34.702; -2.321; -15.757; 1.0,,,0.965,-665.819;85.7367;157.133,-0.0397129;-1.64479;0.107376,1.2,5,7,9,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,"Grade3,TSICup_Demo",0.03,0.04,0.20,0.24,0.12,false,true,0.9,,Red,,false,0.950,0.0625,7,,,,,,,,,,,,,Velo Citta,TD TSICup,Velo Citta,standard
Nordschleife_2020_24hr-68,201,Nordschleife_2020_24hr,Nordschleife_2020_24hr,Nordschleife_2020_24hr,68,Nordschleife_2020_24hr.sgx,2020,25378,Germany,DE,Grade3,Circuit,,nurburgring,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Nurb_2020,true,Nordschleife_2020.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Nurburgring_2020,,01,47,"Race,Street",,,,,,,,,true,Nurburgring_2020,Nordschleife_2020_24hr,,True,,100,200,1,2,6.942068,50.330838,397,1,88,0.0,2020,8,1,europe,110.497; -28.861; 513.548; 1.0,110.497; -28.861; 513.548; 1.0,,,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,False,967.125; -157.463; 3284.234; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,10,20,0.000,,,,0.60,1.0,1.0,1.0,0.92,1.0,1.0,1.0,1.0,false,-1,1.0,1.0,1.0,"Grade3,GT3,GroupC,GroupA",0.03,0.04,0.20,0.24,0.12,false,true,4.0,0.50,,nurburgringpack,true,0.950,0.0625,,,,,1.00,0.995,0,,,,,,,Nürburgring,Nordschleife 2020 24 hr,Nürburgring,standard
Indianapolis_2022_Oval-180,145,Indianapolis_2022_Oval,Indianapolis_2022_Oval,Indianapolis_2022_Oval,180,Indianapolis_2022_Oval.sgx,2022,4023,USA,US,Oval,Oval,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Indianapolis,true,Indianapolis_2022_Oval.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Indianapolis,,58,47,"Race,Street",,,,,,,,,true,Indianapolis,Indianapolis_2022_OVAL,,True,,100,200,1,1,-86.235301,39.795354,220.0,-5,4,0.0,2022,5,29,north_usa,247.835022; 224.051971; -575.899231; 1.0,658.051; 222.655; -6.009; 1.0,,,default_post_race.script,TrackProperties,indianapolis,"20,20,20,10,4,2,2,1,1,0.0,0.0,0.0,0.0,0.5,0.0",60.0,False,362646.000; 0.000; 185787.000,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,10,20,0.000,,,,1.0,1.0,1.0,1.0,0.90,1.0,1.0,1.0,1.0,false,-1,1.0,1.0,1.0,"Grade1Oval,F_USA,SUSAG3",0.03,0.04,0.20,0.20,0.10,true,true,,0.0,,racinusapt3pack,false,1.002,0.01,5,,2.17,,1.00,0.95,0,,,,,,,Indianapolis,2022 Oval,Indianapolis,standard
Mosport_1971-252,198,Mosport_1971,Mosport_1971,Mosport_1971,252,Mosport_1971.sgx,1971,3957,Canada,CA,Grade2,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Mosport,true,Mosport.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Mosport,,01,47,"Race,Street",,,,,,,,,true,Mosport,Mosport_1971,,True,,100,200,1,1,-78.674755,44.0484139,300.0,-5,10,0.0,1971,9,19,north_usa,655.064; -28.013; -890.590; 1.0,-73.972; 21.623; 412.633; 1.0,,,default_post_race.script,TrackProperties,,"20,20,20,10,4,2,2,1,1,0.0,0.0,0.0,0.0,0.5,0.0",60.0,False,0.0; 0.0; 0.0; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,10,20,0.000,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,"IMSA,FormulaVintage,FormulaRetro,GT3,GT4,GroupC,ALMS2005",0.03,0.04,0.20,0.24,0.12,false,true,,0.80,,,true,0.950,0.0625,,,1.38,,1.00,0.995,0,true,,,,,,Mosport,1971,Mosport,standard
VeloCittaClubDay_TSICup-150,290,VeloCittaClubDay_TSICup,VeloCittaClubDay_TSICup,VeloCittaClubDay_TSICup,150,VeloCittaCD_Demo.sgx,2020,1721,Brazil,BR,Grade3,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,VeloCitta,true,VeloCitta.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,VeloCitta,,01,33,"Race,Street",,,,,,,,,true,VeloCitta,VeloCittaClubDay_TSICup,,True,VeloCitta,100,200,1,6,-46.851046,-22.271922,750.000,-3,7,0,2020,6,28,south_america,-107.806; -10.308; -8.101; 1.0,-107.806; -10.308; -8.101; 1.0,,,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,,-34.702; -2.321; -15.757; 1.0,,,0.965,-665.819;85.7367;157.133,-0.0397129;-1.64479;0.107376,1.2,5,7,9,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,"Grade3,TSICup_Demo",0.03,0.04,0.20,0.24,0.12,false,true,0.9,,Red,,false,0.950,0.0625,7,,,,,,,,,,,,,Velo Citta,Club Day TSICup,Velo Citta,standard
Watkins_Glen_S-156,305,Watkins_Glen_S,Watkins_Glen_S,Watkins_Glen_S,156,Watkins_Glen_S.sgx,2020,3907,USA,US,Grade2,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Watkins_Glen,true,Watkins_Glen.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Watkins_Glen,,01,47,"Race,Street",,,,,,,,,true,Watkins_Glen,Watkins_Glen_S,,True,,100,200,1,3,-76.9247230,42.33637,452.0,-4,7,0.0,2021,10,1,north_usa,134.511; 54.805; 151.356; 1.0,134.511; 54.805; 151.356; 1.0,,,default_post_race.script,TrackProperties,,"20,20,20,10,4,2,2,1,1,0.0,0.0,0.0,0.0,0.5,0.0",60.0,False,0.0; 0.0; 0.0; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,10,20,0.000,,,,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,"Grade2,FormulaVintage",0.03,0.04,0.20,0.24,0.12,true,true,0.8,0.50,LightBrown,racinusapt2pack,true,0.950,0.0625,,0.9,,,1.00,0.995,1,,,,,,,Watkins Glen,S,Watkins Glen,standard
SantaCruzDoSul-82,243,SantaCruzDoSul,SantaCruzDoSul,SantaCruzDoSul,82,SantaCruz.sgx,2020,3325,Brazil,BR,Grade4,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,SantaCruz,true,SantaCruz.wdf,day,,,,!RallyCross,Circuit,0,Tarmac,SantaCruz,,01,47,"Race,Street",,,,,,,,,true,SantaCruz,SantaCruzDoSul,,True,,100,200,1,1,-52.436294,-29.799903,120.000,-3,14,0,2020,7,19,south_america,101.174; -1.584; 44.036; 1.0,101.174; -1.584; 44.036; 1.0,,,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,False,9.838; 0.000; -26.095; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,0.000,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,"BRA_Grade4,Stock19,Stock20,EnduroBRA19,F3,FVee,FInter,CopaTruck",0.03,0.04,0.20,0.24,0.12,false,true,1.0,0.50,Red,,false,,,,0.9,,,0.85,0.995,0,,,,,,,Santa Cruz,Do Sul,Santa Cruz,standard
